0.2,0.5,0.0,0.0
0.21,0.5,0.00018723269558855533,3.0435883368302266e-05
0.22,0.5,9.077718765469719e-05,2.001283419040062e-05
0.23,0.5,0.002732455521571131,0.00026726967047715843
0.24,0.5,0.017138141240370514,0.002621043685467763
0.25,0.5,0.5924989668896328,0.0071322356650539735
0.26,0.5,0.5283051963896694,0.006926828371315338
0.27,0.5,0.3760913993032213,0.005155450990189274
0.28,0.5,0.3720164685221389,0.005066620201179759
0.29,0.5,0.3492276666224061,0.004829701354571678
0.3,0.5,0.33548085240271175,0.004744039982540682
0.31,0.5,0.31289449931519336,0.004283234439107395
0.32,0.5,0.30760720862621677,0.004436997060918425
0.33,0.5,0.3174031364866765,0.004320310187997094
0.34,0.5,0.29295726195402677,0.004047689435421832
0.35,0.5,0.3044056261587073,0.004300630979845553
0.36,0.5,0.28575612683705987,0.004000059378116794
0.37,0.5,0.2854106313396478,0.004130869689504997
0.38,0.5,0.30299216166574044,0.004133485120201658
0.39,0.5,0.2950773448042572,0.004327410546935765
0.4,0.5,0.286892431268841,0.0037887368668937317
0.41,0.5,0.29569956398620273,0.003987212193299582
0.42,0.5,0.2848455434268806,0.0039394850060884045
0.43,0.5,0.29123566144334617,0.004095034306865414
0.44,0.5,0.2845180357396603,0.00395705223602162
0.45,0.5,0.27602996206327807,0.003900571018834097
0.46,0.5,0.27757451870453076,0.004108099514013369
0.47,0.5,0.2791880966527853,0.0038241085191903987
0.48,0.5,0.28231389052679295,0.004032620329816425
0.49,0.5,0.28139968314541036,0.00397338777665081
0.5,0.5,0.27617747324761005,0.003905074132708412
