0.4692,0
0.4056,1
0.3716,2
0.3484,3
0.3216,4
0.3112,5
0.298,6
0.272,7
0.2472,8
0.2452,9
0.2508,10
0.2372,11
0.2296,12
0.2224,13
0.2056,14
0.1952,15
0.184,16
0.1684,17
0.1624,18
0.1544,19
0.1448,20
0.1332,21
0.1472,22
0.1436,23
0.1404,24
0.1408,25
0.142,26
0.142,27
0.1312,28
0.1304,29
0.128,30
0.124,31
0.122,32
0.1324,33
0.1428,34
0.1452,35
0.1412,36
0.1408,37
0.1356,38
0.1268,39
0.1244,40
0.1268,41
0.1176,42
0.1248,43
0.1232,44
0.1244,45
0.1236,46
0.1224,47
0.1172,48
0.1004,49
0.106,50
0.1056,51
0.1008,52
0.1128,53
0.1156,54
0.1064,55
0.1056,56
0.1028,57
0.1004,58
0.102,59
0.088,60
0.0948,61
0.0908,62
0.0792,63
0.08,64
0.082,65
0.0792,66
0.0784,67
0.0824,68
0.0804,69
0.08,70
0.0756,71
0.0784,72
0.0784,73
0.0784,74
0.074,75
0.076,76
0.0728,77
0.0716,78
0.0768,79
0.0792,80
0.0852,81
0.0808,82
0.086,83
0.0848,84
0.086,85
0.0836,86
0.0856,87
0.0788,88
0.0724,89
0.0716,90
0.0652,91
0.058,92
0.056,93
0.0536,94
0.0564,95
0.0524,96
0.0528,97
0.048,98
0.0476,99
0.0464,100
0.04,101
0.0412,102
0.044,103
0.0392,104
0.0372,105
0.0392,106
0.0368,107
0.0368,108
0.0396,109
0.0368,110
0.036,111
0.0392,112
0.0444,113
0.0428,114
0.0464,115
0.0424,116
0.0392,117
0.0408,118
0.0388,119
0.0408,120
0.046,121
0.0432,122
0.0392,123
0.042,124
0.0388,125
0.0412,126
0.0428,127
0.0412,128
0.0392,129
0.034,130
0.034,131
0.0328,132
0.0368,133
0.0312,134
0.0244,135
0.0244,136
0.0272,137
0.0244,138
0.0268,139
0.0288,140
0.0292,141
0.0308,142
0.0308,143
0.0316,144
0.0352,145
0.0308,146
0.0288,147
0.03,148
0.032,149
0.0248,150
0.0256,151
0.0248,152
0.0224,153
0.0236,154
0.0228,155
0.0228,156
0.0248,157
0.0244,158
0.0208,159
0.02,160
0.0196,161
0.02,162
0.0196,163
0.0188,164
0.018,165
0.0196,166
0.0196,167
0.016,168
0.0172,169
0.0176,170
0.0156,171
0.0184,172
0.0156,173
0.0184,174
0.0152,175
0.0156,176
0.0156,177
0.0152,178
0.014,179
0.012,180
0.012,181
0.01,182
0.0096,183
0.0096,184
0.0096,185
0.0104,186
0.01,187
0.0092,188
0.01,189
0.0124,190
0.0096,191
0.0092,192
0.008,193
0.0084,194
0.0084,195
0.0076,196
0.0076,197
0.0064,198
0.0056,199
0.0076,200
0.0068,201
0.0072,202
0.0076,203
0.0064,204
0.0068,205
0.008,206
0.0112,207
0.0116,208
0.0096,209
0.0116,210
0.0104,211
0.0108,212
0.012,213
0.0124,214
0.0132,215
0.0144,216
0.0132,217
0.0132,218
0.0148,219
0.012,220
0.0116,221
0.01,222
0.0056,223
0.0044,224
0.004,225
0.0052,226
0.0072,227
0.0084,228
0.0092,229
0.01,230
0.0124,231
0.0124,232
0.0108,233
0.0092,234
0.0112,235
0.0132,236
0.0132,237
